"","state_county_fips_code","select_state","select_county","select_state_county_tract","primary_ruca_code_2010","secondary_ruca_code_2010","tract_population_2010","land_area_square_miles_2010","county","tract"
"1074","37099","NC","Jackson County","37099950200",2,2,1756,35.9456236862873,"099","950200"
"1075","37099","NC","Jackson County","37099950300",4,4,5241,31.0651126568926,"099","950300"
"1076","37099","NC","Jackson County","37099950400",4,4,4224,14.6502620861564,"099","950400"
"1077","37099","NC","Jackson County","37099950500",5,5,5488,56.0740640497176,"099","950500"
"1078","37099","NC","Jackson County","37099950600",4,4,10568,46.9529777744144,"099","950600"
"1079","37099","NC","Jackson County","37099950700",10,10,2835,132.629509480353,"099","950700"
"1080","37099","NC","Jackson County","37099950800",10,10,1979,48.7167762939442,"099","950800"
"1081","37099","NC","Jackson County","37099950900",10,10,2270,67.8065547021839,"099","950900"
"1082","37101","NC","Johnston County","37101040100",6,6,6942,61.3401197225624,"101","040100"
"1083","37101","NC","Johnston County","37101040201",2,2,6342,50.2809615334125,"101","040201"
"1084","37101","NC","Johnston County","37101040202",2,2,6479,48.3721870526041,"101","040202"
"1085","37101","NC","Johnston County","37101040203",2,2,14249,37.4593175721277,"101","040203"
"1086","37101","NC","Johnston County","37101040301",4,4,3901,12.4775018262633,"101","040301"
"1087","37101","NC","Johnston County","37101040302",4,4,5538,18.0161911947082,"101","040302"
"1088","37101","NC","Johnston County","37101040400",4,4,4407,17.6279133339614,"101","040400"
"1089","37101","NC","Johnston County","37101040500",5,5,6351,55.9446758054477,"101","040500"
"1090","37101","NC","Johnston County","37101040600",4,4,3192,34.5174220884421,"101","040600"
"1091","37101","NC","Johnston County","37101040700",4,4,3408,8.7385709895181,"101","040700"
"1092","37101","NC","Johnston County","37101040800",4,4,3471,2.09489696477358,"101","040800"
"1093","37101","NC","Johnston County","37101040901",2,2,10844,28.4994976810703,"101","040901"
"1094","37101","NC","Johnston County","37101040902",4,4,6385,24.5118228347004,"101","040902"
"1095","37101","NC","Johnston County","37101041001",1,1,7563,10.8643097960299,"101","041001"
"1096","37101","NC","Johnston County","37101041002",1,1,7492,12.5467805256241,"101","041002"
"1097","37101","NC","Johnston County","37101041101",1,1,7433,17.973992929697,"101","041101"
"1098","37101","NC","Johnston County","37101041102",1,1,9637,18.2115449955753,"101","041102"
"1099","37101","NC","Johnston County","37101041103",1,1,12699,23.3180501222399,"101","041103"
"1100","37101","NC","Johnston County","37101041201",4,4,3851,21.6560482133508,"101","041201"
"1101","37101","NC","Johnston County","37101041202",4,4,5115,42.0740524666524,"101","041202"
"1102","37101","NC","Johnston County","37101041300",2,2,5991,116.73486826966,"101","041300"
"1103","37101","NC","Johnston County","37101041400",3,3,6695,35.6898302231516,"101","041400"
"1104","37101","NC","Johnston County","37101041501",1,1,6838,37.8043110624451,"101","041501"
"1105","37101","NC","Johnston County","37101041502",1,1,6980,19.2180079598824,"101","041502"
"1106","37101","NC","Johnston County","37101041503",2,2,7075,35.3262374188606,"101","041503"
"1107","37103","NC","Jones County","37103920100",2,2,3888,146.287895156271,"103","920100"
"1108","37103","NC","Jones County","37103920200",2,2,2776,150.095748320069,"103","920200"
"1109","37103","NC","Jones County","37103920300",5,5,3489,174.324660191476,"103","920300"
"1110","37105","NC","Lee County","37105030101",4,4,4438,3.1892730777131,"105","030101"
"1111","37105","NC","Lee County","37105030102",4,4,5454,5.99643048539221,"105","030102"
"1112","37105","NC","Lee County","37105030200",4,4,3646,1.41611505535933,"105","030200"
"1113","37105","NC","Lee County","37105030300",4,4,3237,1.81812695657277,"105","030300"
"1114","37105","NC","Lee County","37105030401",4,4,4173,13.9893833484943,"105","030401"
"1115","37105","NC","Lee County","37105030402",4,4,6248,7.90346750641316,"105","030402"
"1116","37105","NC","Lee County","37105030501",4,4,4092,8.29778361907468,"105","030501"
"1117","37105","NC","Lee County","37105030502",4,4,2113,6.87530212495193,"105","030502"
"1118","37105","NC","Lee County","37105030503",5,5,7296,43.6518478077891,"105","030503"
"1119","37105","NC","Lee County","37105030601",4,4,3377,27.3206358485059,"105","030601"
"1120","37105","NC","Lee County","37105030602",5,5,4711,43.7988870990908,"105","030602"
"1121","37105","NC","Lee County","37105030701",5,5,4751,45.0857741425829,"105","030701"
"1122","37105","NC","Lee County","37105030702",5,5,4330,45.6163387629595,"105","030702"
"1123","37107","NC","Lenoir County","37107010100",5,5,4889,45.8261629011409,"107","010100"
"1124","37107","NC","Lenoir County","37107010200",4,4,2545,5.33286370438782,"107","010200"
"1125","37107","NC","Lenoir County","37107010300",4,4,2008,1.63437282334899,"107","010300"
"1126","37107","NC","Lenoir County","37107010400",4,4,1007,0.364097439833698,"107","010400"
"1127","37107","NC","Lenoir County","37107010500",4,4,3790,2.12080249020459,"107","010500"
"1128","37107","NC","Lenoir County","37107010600",4,4,3574,1.75161854031756,"107","010600"
"1129","37107","NC","Lenoir County","37107010700",4,4,2362,1.29048397135431,"107","010700"
"1130","37107","NC","Lenoir County","37107010800",4,4,5049,5.87420559477496,"107","010800"
"1131","37107","NC","Lenoir County","37107010900",5,5,3413,30.7818889508368,"107","010900"
"1132","37107","NC","Lenoir County","37107011001",4,4,4483,24.4270054533071,"107","011001"
"1133","37107","NC","Lenoir County","37107011002",4,4,4012,29.0339561418817,"107","011002"
"1134","37107","NC","Lenoir County","37107011100",6,6,5820,46.0569836617004,"107","011100"
"1135","37107","NC","Lenoir County","37107011200",5,5,6682,87.6313693345297,"107","011200"
"1136","37107","NC","Lenoir County","37107011300",4,4,5134,32.4525214016436,"107","011300"
"1137","37107","NC","Lenoir County","37107011400",5,5,4727,86.0131197519062,"107","011400"
"1138","37109","NC","Lincoln County","37109070100",4,4,4826,3.13591916255983,"109","070100"
"1139","37109","NC","Lincoln County","37109070201",4,4,4192,4.64545511407775,"109","070201"
"1140","37109","NC","Lincoln County","37109070202",4,4,3349,4.36048236516926,"109","070202"
"1141","37109","NC","Lincoln County","37109070300",4,4,4042,8.33383552356227,"109","070300"
"1142","37109","NC","Lincoln County","37109070400",4,4,6079,19.4340981502617,"109","070400"
"1143","37109","NC","Lincoln County","37109070500",6,6,4914,45.9231143155876,"109","070500"
"1144","37109","NC","Lincoln County","37109070600",2,2,4585,34.0529056505281,"109","070600"
"1145","37109","NC","Lincoln County","37109070700",6,6,3180,28.6696737591062,"109","070700"
"1146","37109","NC","Lincoln County","37109070800",2,2,6506,23.0468264717829,"109","070800"
"1147","37109","NC","Lincoln County","37109070901",5,5,3159,11.3170339013154,"109","070901"
"1148","37109","NC","Lincoln County","37109070902",2,2,6338,32.7149581388022,"109","070902"
"1149","37109","NC","Lincoln County","37109071001",2,2,5253,22.3846411643606,"109","071001"
"1150","37109","NC","Lincoln County","37109071002",2,2,2681,16.976528076578,"109","071002"
"1151","37109","NC","Lincoln County","37109071101",2,2,5315,18.6760788080871,"109","071101"
"1152","37109","NC","Lincoln County","37109071102",1,1,4805,13.5954050752359,"109","071102"
"1153","37109","NC","Lincoln County","37109071201",1,1,1729,2.28846929020521,"109","071201"
"1154","37109","NC","Lincoln County","37109071202",1,1,3145,2.78875616412122,"109","071202"
"1155","37109","NC","Lincoln County","37109071203",1,1,4167,5.59372321416161,"109","071203"
"1156","37111","NC","McDowell County","37111970100",10,10,5273,122.640773625206,"111","970100"
"1157","37111","NC","McDowell County","37111970200",5,5,4919,24.3044960053869,"111","970200"
"1158","37111","NC","McDowell County","37111970300",4,4,3261,5.25641122661572,"111","970300"
"1159","37111","NC","McDowell County","37111970400",4,4,2776,1.51315836212369,"111","970400"
"1160","37111","NC","McDowell County","37111970500",4,4,3954,8.09177417038226,"111","970500"
"1161","37111","NC","McDowell County","37111970600",4,4,3680,14.5443646843151,"111","970600"
"1162","37111","NC","McDowell County","37111970700",2,2,4380,77.93674642508,"111","970700"
"1163","37111","NC","McDowell County","37111970800",2,2,4227,49.3474726523829,"111","970800"
"1164","37111","NC","McDowell County","37111970901",5,5.1,7429,78.5098718604102,"111","970901"
"1165","37111","NC","McDowell County","37111970902",3,3,5097,58.4628314880223,"111","970902"
"1166","37113","NC","Macon County","37113970100",8,8,2684,45.8864095123221,"113","970100"
"1167","37113","NC","Macon County","37113970200",8,8,4090,171.748786094762,"113","970200"
"1168","37113","NC","Macon County","37113970301",7,7,4006,6.78879168552132,"113","970301"
"1169","37113","NC","Macon County","37113970302",7,7,4050,14.9133833824713,"113","970302"
"1170","37113","NC","Macon County","37113970400",8,8,3924,49.0395770173453,"113","970400"
"1171","37113","NC","Macon County","37113970501",10,10,1435,29.9921242878345,"113","970501"
"1172","37113","NC","Macon County","37113970502",10,10,1504,38.0615022154543,"113","970502"
"1173","37113","NC","Macon County","37113970600",8,8,5755,70.218086338624,"113","970600"
"1174","37113","NC","Macon County","37113970700",8,8,6474,88.9098057597178,"113","970700"
"1175","37115","NC","Madison County","37115010100",2,2,2546,118.524437951064,"115","010100"
"1176","37115","NC","Madison County","37115010200",2,2,2294,126.129935737154,"115","010200"
"1177","37115","NC","Madison County","37115010400",2,2,1911,53.6296928788859,"115","010400"
"1178","37115","NC","Madison County","37115010500",2,2,4816,63.7351215526867,"115","010500"
"1179","37115","NC","Madison County","37115010600",1,1,6322,44.15718065103,"115","010600"
"1180","37115","NC","Madison County","37115010700",2,2,2875,43.3931840610845,"115","010700"
"1181","37117","NC","Martin County","37117970100",8,8,4183,141.940808219961,"117","970100"
"1182","37117","NC","Martin County","37117970200",7,7,4586,19.9322178326695,"117","970200"
"1183","37117","NC","Martin County","37117970300",7,7,4385,19.7662583764867,"117","970300"
"1184","37117","NC","Martin County","37117970400",3,3,2652,135.243735492211,"117","970400"
"1185","37117","NC","Martin County","37117970500",8,8,5397,101.901390662814,"117","970500"
"1186","37117","NC","Martin County","37117970600",2,2,3302,42.4329220830367,"117","970600"
"1187","37119","NC","Mecklenburg County","37119000100",1,1,3425,0.749459070852838,"119","000100"
"1188","37119","NC","Mecklenburg County","37119000300",1,1,407,0.311826927383447,"119","000300"
"1189","37119","NC","Mecklenburg County","37119000400",1,1,1599,0.529268475375176,"119","000400"
"1190","37119","NC","Mecklenburg County","37119000500",1,1,4964,0.794838817786028,"119","000500"
"1191","37119","NC","Mecklenburg County","37119000600",1,1,4100,0.414798446942611,"119","000600"
"1192","37119","NC","Mecklenburg County","37119000700",1,1,736,0.491014630183615,"119","000700"
"1193","37119","NC","Mecklenburg County","37119000800",1,1,2284,0.520301252361015,"119","000800"
"1194","37119","NC","Mecklenburg County","37119000900",1,1,1556,0.434070350905101,"119","000900"
"1195","37119","NC","Mecklenburg County","37119001000",1,1,2319,0.612452258466062,"119","001000"
"1196","37119","NC","Mecklenburg County","37119001100",1,1,1809,0.741324284127957,"119","001100"
"1197","37119","NC","Mecklenburg County","37119001200",1,1,5650,1.62002912754808,"119","001200"
"1198","37119","NC","Mecklenburg County","37119001300",1,1,3893,1.00751316222315,"119","001300"
"1199","37119","NC","Mecklenburg County","37119001400",1,1,2607,0.815406866749962,"119","001400"
"1200","37119","NC","Mecklenburg County","37119001504",1,1,6401,1.35876112167315,"119","001504"
"1201","37119","NC","Mecklenburg County","37119001505",1,1,3678,2.0221155464813,"119","001505"
"1202","37119","NC","Mecklenburg County","37119001507",1,1,4004,0.83094593488464,"119","001507"
"1203","37119","NC","Mecklenburg County","37119001508",1,1,6061,2.18561784842246,"119","001508"
"1204","37119","NC","Mecklenburg County","37119001509",1,1,2976,1.38718943871555,"119","001509"
"1205","37119","NC","Mecklenburg County","37119001510",1,1,3047,0.708679731334663,"119","001510"
"1206","37119","NC","Mecklenburg County","37119001603",1,1,4598,0.960277036032599,"119","001603"
"1207","37119","NC","Mecklenburg County","37119001605",1,1,1776,0.390372851148345,"119","001605"
"1208","37119","NC","Mecklenburg County","37119001606",1,1,4295,0.758044052713758,"119","001606"
"1209","37119","NC","Mecklenburg County","37119001607",1,1,2613,0.701067340852545,"119","001607"
"1210","37119","NC","Mecklenburg County","37119001608",1,1,3933,0.776701282013662,"119","001608"
"1211","37119","NC","Mecklenburg County","37119001609",1,1,3168,0.783857685827116,"119","001609"
"1212","37119","NC","Mecklenburg County","37119001701",1,1,3749,0.584350583863709,"119","001701"
"1213","37119","NC","Mecklenburg County","37119001702",1,1,4881,1.42206102885419,"119","001702"
"1214","37119","NC","Mecklenburg County","37119001801",1,1,1249,0.757409300738073,"119","001801"
"1215","37119","NC","Mecklenburg County","37119001802",1,1,2892,1.02940824436252,"119","001802"
"1216","37119","NC","Mecklenburg County","37119001910",1,1,5117,1.015762621294,"119","001910"
"1217","37119","NC","Mecklenburg County","37119001911",1,1,5441,1.21399635828429,"119","001911"
"1218","37119","NC","Mecklenburg County","37119001912",1,1,6565,1.2855885818776,"119","001912"
"1219","37119","NC","Mecklenburg County","37119001914",1,1,3485,1.40365476596803,"119","001914"
"1220","37119","NC","Mecklenburg County","37119001915",1,1,6293,1.11266500076448,"119","001915"
"1221","37119","NC","Mecklenburg County","37119001916",1,1,3725,1.39031300531122,"119","001916"
"1222","37119","NC","Mecklenburg County","37119001917",1,1,3567,1.48389374777026,"119","001917"
"1223","37119","NC","Mecklenburg County","37119001918",1,1,3527,0.775360349159919,"119","001918"
"1224","37119","NC","Mecklenburg County","37119001919",1,1,3379,0.840621269287734,"119","001919"
"1225","37119","NC","Mecklenburg County","37119001920",1,1,4226,1.04759249849806,"119","001920"
"1226","37119","NC","Mecklenburg County","37119001921",1,1,2356,0.992642436953376,"119","001921"
"1227","37119","NC","Mecklenburg County","37119001922",1,1,4340,1.4561627312559,"119","001922"
"1228","37119","NC","Mecklenburg County","37119001923",1,1,3605,0.849843705839564,"119","001923"
"1229","37119","NC","Mecklenburg County","37119002002",1,1,5725,2.24671813151258,"119","002002"
"1230","37119","NC","Mecklenburg County","37119002003",1,1,5395,2.39564430414349,"119","002003"
"1231","37119","NC","Mecklenburg County","37119002004",1,1,4934,1.7951357303586,"119","002004"
"1232","37119","NC","Mecklenburg County","37119002100",1,1,2546,0.613379289788215,"119","002100"
"1233","37119","NC","Mecklenburg County","37119002200",1,1,4859,1.6767154905737,"119","002200"
"1234","37119","NC","Mecklenburg County","37119002300",1,1,2652,0.736778317119616,"119","002300"
"1235","37119","NC","Mecklenburg County","37119002400",1,1,2514,0.550956220646582,"119","002400"
"1236","37119","NC","Mecklenburg County","37119002500",1,1,1539,0.591750232047407,"119","002500"
"1237","37119","NC","Mecklenburg County","37119002600",1,1,818,0.272055314541998,"119","002600"
"1238","37119","NC","Mecklenburg County","37119002701",1,1,2208,0.645177892716105,"119","002701"
"1239","37119","NC","Mecklenburg County","37119002702",1,1,5372,1.31878564688331,"119","002702"
"1240","37119","NC","Mecklenburg County","37119002800",1,1,3627,1.08327799202158,"119","002800"
"1241","37119","NC","Mecklenburg County","37119002903",1,1,3636,1.64164003848666,"119","002903"
"1242","37119","NC","Mecklenburg County","37119002904",1,1,6717,2.42513362996276,"119","002904"
"1243","37119","NC","Mecklenburg County","37119002905",1,1,3066,1.39370298240764,"119","002905"
"1244","37119","NC","Mecklenburg County","37119002906",1,1,4034,1.53427699278916,"119","002906"
"1245","37119","NC","Mecklenburg County","37119003006",1,1,3930,1.15152965959688,"119","003006"
"1246","37119","NC","Mecklenburg County","37119003007",1,1,6569,3.46688247204234,"119","003007"
"1247","37119","NC","Mecklenburg County","37119003008",1,1,5741,1.96698710573176,"119","003008"
"1248","37119","NC","Mecklenburg County","37119003011",1,1,5951,1.9603434456067,"119","003011"
"1249","37119","NC","Mecklenburg County","37119003012",1,1,4247,1.70475847764546,"119","003012"
"1250","37119","NC","Mecklenburg County","37119003013",1,1,5121,2.35164989181417,"119","003013"
"1251","37119","NC","Mecklenburg County","37119003015",1,1,4422,1.80111375033398,"119","003015"
"1252","37119","NC","Mecklenburg County","37119003016",1,1,4558,1.16130267785024,"119","003016"
"1253","37119","NC","Mecklenburg County","37119003017",1,1,3359,1.3023299721852,"119","003017"
"1254","37119","NC","Mecklenburg County","37119003018",1,1,2628,0.714308328841678,"119","003018"
"1255","37119","NC","Mecklenburg County","37119003102",1,1,4067,1.47911303063952,"119","003102"
"1256","37119","NC","Mecklenburg County","37119003103",1,1,4327,1.54461642293323,"119","003103"
"1257","37119","NC","Mecklenburg County","37119003105",1,1,3480,1.30941263048323,"119","003105"
"1258","37119","NC","Mecklenburg County","37119003106",1,1,2624,0.863322918870667,"119","003106"
"1259","37119","NC","Mecklenburg County","37119003108",1,1,3221,0.607477718043481,"119","003108"
"1260","37119","NC","Mecklenburg County","37119003109",1,1,3968,0.292782437602027,"119","003109"
"1261","37119","NC","Mecklenburg County","37119003201",1,1,2785,0.741846294268545,"119","003201"
"1262","37119","NC","Mecklenburg County","37119003203",1,1,2436,0.435028656503428,"119","003203"
"1263","37119","NC","Mecklenburg County","37119003204",1,1,2967,0.895429245232024,"119","003204"
"1264","37119","NC","Mecklenburg County","37119003300",1,1,2933,0.769791597490027,"119","003300"
"1265","37119","NC","Mecklenburg County","37119003400",1,1,4423,1.13187126735722,"119","003400"
"1266","37119","NC","Mecklenburg County","37119003500",1,1,2329,0.671425890776328,"119","003500"
"1267","37119","NC","Mecklenburg County","37119003600",1,1,3176,1.12341833244015,"119","003600"
"1268","37119","NC","Mecklenburg County","37119003700",1,1,2345,0.983991431620533,"119","003700"
"1269","37119","NC","Mecklenburg County","37119003802",1,1,3414,2.58787299400615,"119","003802"
"1270","37119","NC","Mecklenburg County","37119003805",1,1,1824,3.15859532939921,"119","003805"
"1271","37119","NC","Mecklenburg County","37119003806",1,1,8292,3.26594601982712,"119","003806"
"1272","37119","NC","Mecklenburg County","37119003807",1,1,4005,1.51738618093983,"119","003807"
"1273","37119","NC","Mecklenburg County","37119003808",1,1,4811,0.669192675796181,"119","003808"
"1274","37119","NC","Mecklenburg County","37119003902",1,1,4390,2.28271250677609,"119","003902"
"1275","37119","NC","Mecklenburg County","37119003903",1,1,2541,2.08652009198498,"119","003903"
"1276","37119","NC","Mecklenburg County","37119004000",1,1,4312,3.89981768255297,"119","004000"
"1277","37119","NC","Mecklenburg County","37119004100",1,1,2795,1.43329621604424,"119","004100"
"1278","37119","NC","Mecklenburg County","37119004200",1,1,2968,1.06303735770204,"119","004200"
"1279","37119","NC","Mecklenburg County","37119004302",1,1,4524,1.23824125826066,"119","004302"
"1280","37119","NC","Mecklenburg County","37119004303",1,1,2557,1.6326913483769,"119","004303"
"1281","37119","NC","Mecklenburg County","37119004304",1,1,3466,1.73311691019418,"119","004304"
"1282","37119","NC","Mecklenburg County","37119004305",1,1,5649,1.89160683369962,"119","004305"
"1283","37119","NC","Mecklenburg County","37119004400",1,1,4249,2.97316937375772,"119","004400"
"1284","37119","NC","Mecklenburg County","37119004500",1,1,2957,1.39254390367832,"119","004500"
"1285","37119","NC","Mecklenburg County","37119004600",1,1,3040,0.892659734330815,"119","004600"
"1286","37119","NC","Mecklenburg County","37119004700",1,1,2073,0.434803172833233,"119","004700"
"1287","37119","NC","Mecklenburg County","37119004800",1,1,3422,1.25930235970205,"119","004800"
"1288","37119","NC","Mecklenburg County","37119004900",1,1,737,0.340487677935187,"119","004900"
"1289","37119","NC","Mecklenburg County","37119005000",1,1,1341,0.38536471983654,"119","005000"
"1290","37119","NC","Mecklenburg County","37119005100",1,1,2340,2.1264712423378,"119","005100"
"1291","37119","NC","Mecklenburg County","37119005200",1,1,2728,1.40762080750953,"119","005200"
"1292","37119","NC","Mecklenburg County","37119005301",1,1,3326,2.22009754485349,"119","005301"
"1293","37119","NC","Mecklenburg County","37119005305",1,1,5005,0.875030695122912,"119","005305"
"1294","37119","NC","Mecklenburg County","37119005306",1,1,2437,1.30479755118557,"119","005306"
"1295","37119","NC","Mecklenburg County","37119005307",1,1,3153,0.441156870224881,"119","005307"
"1296","37119","NC","Mecklenburg County","37119005308",1,1,2383,0.30146741992627,"119","005308"
"1297","37119","NC","Mecklenburg County","37119005401",1,1,6853,4.48345552180165,"119","005401"
"1298","37119","NC","Mecklenburg County","37119005403",1,1,4052,2.36557775557261,"119","005403"
"1299","37119","NC","Mecklenburg County","37119005404",1,1,4927,2.0722825742822,"119","005404"
"1300","37119","NC","Mecklenburg County","37119005508",1,1,4190,3.58957995172178,"119","005508"
"1301","37119","NC","Mecklenburg County","37119005509",1,1,5476,2.67846839444816,"119","005509"
"1302","37119","NC","Mecklenburg County","37119005510",1,1,5207,2.97847441764209,"119","005510"
"1303","37119","NC","Mecklenburg County","37119005511",1,1,3636,0.747527401671359,"119","005511"
"1304","37119","NC","Mecklenburg County","37119005512",1,1,4675,1.69285031436439,"119","005512"
"1305","37119","NC","Mecklenburg County","37119005513",1,1,3938,1.28332332041693,"119","005513"
"1306","37119","NC","Mecklenburg County","37119005514",1,1,6511,1.92132550421083,"119","005514"
"1307","37119","NC","Mecklenburg County","37119005515",1,1,2482,0.852867271971916,"119","005515"
"1308","37119","NC","Mecklenburg County","37119005516",1,1,1762,0.466638455467747,"119","005516"
"1309","37119","NC","Mecklenburg County","37119005517",1,1,4282,1.11043294409086,"119","005517"
"1310","37119","NC","Mecklenburg County","37119005518",1,1,4582,3.05112649170575,"119","005518"
"1311","37119","NC","Mecklenburg County","37119005519",1,1,4717,2.3882137677858,"119","005519"
"1312","37119","NC","Mecklenburg County","37119005520",1,1,4495,2.19342097337903,"119","005520"
"1313","37119","NC","Mecklenburg County","37119005521",1,1,5951,3.59441240654397,"119","005521"
"1314","37119","NC","Mecklenburg County","37119005522",1,1,4640,0.869993220045807,"119","005522"
"1315","37119","NC","Mecklenburg County","37119005523",1,1,4720,3.34573828141289,"119","005523"
"1316","37119","NC","Mecklenburg County","37119005524",1,1,8078,5.57855017088882,"119","005524"
"1317","37119","NC","Mecklenburg County","37119005604",1,1,4461,2.20800366642625,"119","005604"
"1318","37119","NC","Mecklenburg County","37119005605",1,1,5965,1.25671701953831,"119","005605"
"1319","37119","NC","Mecklenburg County","37119005609",1,1,3334,1.25166178376116,"119","005609"
"1320","37119","NC","Mecklenburg County","37119005610",1,1,3394,0.918324718106802,"119","005610"
"1321","37119","NC","Mecklenburg County","37119005611",1,1,2383,1.94703218702172,"119","005611"
"1322","37119","NC","Mecklenburg County","37119005612",1,1,4451,1.57853936002792,"119","005612"
"1323","37119","NC","Mecklenburg County","37119005613",1,1,1820,2.17158264825937,"119","005613"
"1324","37119","NC","Mecklenburg County","37119005614",1,1,6639,2.63410216572432,"119","005614"
"1325","37119","NC","Mecklenburg County","37119005615",1,1,1248,1.15758296949638,"119","005615"
"1326","37119","NC","Mecklenburg County","37119005616",1,1,1761,2.96298168176841,"119","005616"
"1327","37119","NC","Mecklenburg County","37119005617",1,1,1931,1.9331502694221,"119","005617"
"1328","37119","NC","Mecklenburg County","37119005618",1,1,3156,2.57268025952244,"119","005618"
"1329","37119","NC","Mecklenburg County","37119005619",1,1,3956,2.21728324609998,"119","005619"
"1330","37119","NC","Mecklenburg County","37119005620",1,1,6904,5.53246269866887,"119","005620"
"1331","37119","NC","Mecklenburg County","37119005621",1,1,4541,5.10898197211725,"119","005621"
"1332","37119","NC","Mecklenburg County","37119005706",1,1,6637,6.27259315487176,"119","005706"
"1333","37119","NC","Mecklenburg County","37119005709",1,1,3488,1.7656251689197,"119","005709"
"1334","37119","NC","Mecklenburg County","37119005710",1,1,3985,1.10637192141431,"119","005710"
"1335","37119","NC","Mecklenburg County","37119005711",1,1,5651,4.63874929150251,"119","005711"
"1336","37119","NC","Mecklenburg County","37119005712",1,1,3636,2.94395572489139,"119","005712"
"1337","37119","NC","Mecklenburg County","37119005713",1,1,3623,5.24409495333569,"119","005713"
"1338","37119","NC","Mecklenburg County","37119005714",1,1,4751,10.5488751299234,"119","005714"
"1339","37119","NC","Mecklenburg County","37119005715",2,2,2526,7.02124913320062,"119","005715"
"1340","37119","NC","Mecklenburg County","37119005716",1,1,4462,0.9236309202977,"119","005716"
"1341","37119","NC","Mecklenburg County","37119005717",1,1,5930,2.70939170374535,"119","005717"
"1342","37119","NC","Mecklenburg County","37119005811",1,1,3880,1.52853526734487,"119","005811"
"1343","37119","NC","Mecklenburg County","37119005812",1,1,6077,4.12891913012724,"119","005812"
"1344","37119","NC","Mecklenburg County","37119005815",1,1,3210,2.0535079699211,"119","005815"
"1345","37119","NC","Mecklenburg County","37119005816",1,1,3872,2.02885187112836,"119","005816"
"1346","37119","NC","Mecklenburg County","37119005817",1,1,4001,1.65828915037444,"119","005817"
"1347","37119","NC","Mecklenburg County","37119005823",1,1,7873,4.59707689765358,"119","005823"
"1348","37119","NC","Mecklenburg County","37119005824",1,1,2817,5.71702803256231,"119","005824"
"1349","37119","NC","Mecklenburg County","37119005825",1,1,4323,2.13828596889252,"119","005825"
"1350","37119","NC","Mecklenburg County","37119005826",1,1,2839,1.73606904742416,"119","005826"
"1351","37119","NC","Mecklenburg County","37119005827",1,1,2366,0.690422117785874,"119","005827"
"1352","37119","NC","Mecklenburg County","37119005828",1,1,3726,1.23335320472527,"119","005828"
"1353","37119","NC","Mecklenburg County","37119005829",1,1,2556,1.12835966807568,"119","005829"
"1354","37119","NC","Mecklenburg County","37119005830",1,1,3666,1.33719963181297,"119","005830"
"1355","37119","NC","Mecklenburg County","37119005831",1,1,4480,1.1378755422805,"119","005831"
"1356","37119","NC","Mecklenburg County","37119005832",1,1,2810,1.15069953992065,"119","005832"
"1357","37119","NC","Mecklenburg County","37119005833",1,1,4642,1.89761226692942,"119","005833"
"1358","37119","NC","Mecklenburg County","37119005834",1,1,4012,2.16021541412547,"119","005834"
"1359","37119","NC","Mecklenburg County","37119005835",1,1,2632,2.06606632926485,"119","005835"
"1360","37119","NC","Mecklenburg County","37119005836",1,1,4013,1.02180280371955,"119","005836"
"1361","37119","NC","Mecklenburg County","37119005837",1,1,6227,2.43831168329737,"119","005837"
"1362","37119","NC","Mecklenburg County","37119005838",1,1,6454,2.77996654810756,"119","005838"
"1363","37119","NC","Mecklenburg County","37119005839",1,1,2381,1.03393374795559,"119","005839"
"1364","37119","NC","Mecklenburg County","37119005840",1,1,2061,1.01049309880972,"119","005840"
"1365","37119","NC","Mecklenburg County","37119005841",1,1,6194,1.76087649826949,"119","005841"
"1366","37119","NC","Mecklenburg County","37119005842",1,1,5936,1.35618697847249,"119","005842"
"1367","37119","NC","Mecklenburg County","37119005843",1,1,3054,1.1337195384689,"119","005843"
"1368","37119","NC","Mecklenburg County","37119005844",1,1,6539,1.95748281459219,"119","005844"
"1369","37119","NC","Mecklenburg County","37119005845",1,1,3480,1.8484552824183,"119","005845"
"1370","37119","NC","Mecklenburg County","37119005846",1,1,4029,1.67881434199695,"119","005846"
"1371","37119","NC","Mecklenburg County","37119005847",1,1,3983,2.4988343575337,"119","005847"
"1372","37119","NC","Mecklenburg County","37119005848",1,1,5230,2.17766259920895,"119","005848"
"1373","37119","NC","Mecklenburg County","37119005906",1,1,4478,13.7558560116881,"119","005906"
"1374","37119","NC","Mecklenburg County","37119005907",1,1,4229,2.30183846411644,"119","005907"
"1375","37119","NC","Mecklenburg County","37119005908",1,1,1535,5.65221962418359,"119","005908"
"1376","37119","NC","Mecklenburg County","37119005909",1,1,6318,4.30134116451505,"119","005909"
"1377","37119","NC","Mecklenburg County","37119005910",1,1,4224,1.60338696549945,"119","005910"
"1378","37119","NC","Mecklenburg County","37119005911",1,1,4117,8.42538614078521,"119","005911"
"1379","37119","NC","Mecklenburg County","37119005912",1,1,4816,6.09666338222416,"119","005912"
"1380","37119","NC","Mecklenburg County","37119005913",1,1,6220,2.82782314049332,"119","005913"
"1381","37119","NC","Mecklenburg County","37119005914",1,1,5563,2.87894036574687,"119","005914"
"1382","37119","NC","Mecklenburg County","37119005915",1,1,1495,0.421902726962442,"119","005915"
"1383","37119","NC","Mecklenburg County","37119005916",1,1,2271,1.9403414224313,"119","005916"
